timestamp,roll,pitch,yaw,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,imu_alt,ultrasonic_alt,pressure,status
1.79E+05,-1.255,178.14,88.216,0,0,0,0.015421,0.00026487,0.0062047,-0.11108,-0.28094,-9.7668,-0.59048,-0.74866,0.54819,32.932,-106.9,1375.6,4,85821,1
1.79E+05,-1.2652,178.14,88.222,0,0,0,0.017437,-0.00055972,0.0052964,-0.090415,-0.27775,-9.7527,-0.59288,-0.74879,0.5536,32.932,-106.9,1375.6,4,85826,1
1.79E+05,-1.267,178.14,88.223,0,0,0,0.015464,0.001312,0.0061123,-0.10756,-0.2738,-9.7593,-0.59339,-0.74928,0.55163,32.932,-106.9,1375.6,4,85826,1
1.80E+05,-1.2672,178.14,88.222,0,0,0,0.014488,0.00045337,0.0094565,-0.11862,-0.28231,-9.7576,-0.59145,-0.75015,0.54768,32.932,-106.9,1375.6,4,85830,1
1.80E+05,-1.2763,178.14,88.224,0,0,0,0.018813,0.00049695,0.0071706,-0.12566,-0.27733,-9.7663,-0.59192,-0.74729,0.55361,32.932,-106.9,1375.6,4,85830,1
1.80E+05,-1.2799,178.14,88.225,0,0,0,0.015624,0.0019126,0.0065168,-0.098154,-0.27581,-9.7825,-0.59537,-0.74882,0.54919,32.932,-106.9,1375.6,4,85825,1
1.80E+05,-1.2852,178.13,88.225,0,0,0,0.0155,-0.00010636,0.006091,-0.10762,-0.27681,-9.7622,-0.59235,-0.75125,0.55554,32.932,-106.9,1375.6,4,85825,1
1.80E+05,-1.288,178.13,88.226,0,0,0,0.017654,-3.63E-05,0.007719,-0.10236,-0.28368,-9.7523,-0.59488,-0.7493,0.54918,32.932,-106.9,1375.6,4,85824,1
1.80E+05,-1.2452,178.12,88.358,0,0,0,0.014009,0.00042282,0.008616,-0.11006,-0.26123,-9.7671,-0.59237,-0.75122,0.55308,32.932,-106.9,1375.5,4,85824,1
1.80E+05,-1.2455,178.12,88.358,0,0,0,0.015591,-0.00016708,0.0055587,-0.11799,-0.27804,-9.7568,-0.59484,-0.75128,0.55113,32.932,-106.9,1375.5,4,85821,1
1.80E+05,-1.249,178.12,88.361,0,0,0,0.016436,0.0017963,0.0066968,-0.11142,-0.27558,-9.774,-0.59294,-0.74921,0.54721,32.932,-106.9,1375.5,4,85821,1
1.80E+05,-1.2564,178.12,88.363,0,0,0,0.015001,0.00069961,0.0072418,-0.12027,-0.27569,-9.7755,-0.59285,-0.74737,0.55852,32.932,-106.9,1375.6,4,85834,1
1.80E+05,-1.2586,178.12,88.362,0,0,0,0.01757,-0.00053737,0.0087844,-0.11014,-0.27443,-9.7664,-0.59444,-0.74776,0.54477,32.932,-106.9,1375.5,4,85834,1
1.80E+05,-1.2682,178.12,88.367,0,0,0,0.018279,0.0017781,0.0086537,-0.10019,-0.26593,-9.7613,-0.59387,-0.74881,0.55262,32.932,-106.9,1375.6,4,85822,1
1.80E+05,-1.2701,178.12,88.366,0,0,0,0.015536,0.00033937,0.0058973,-0.10914,-0.26572,-9.7601,-0.59195,-0.74726,0.55066,32.932,-106.9,1375.6,4,85822,1
1.80E+05,-1.2751,178.12,88.367,0,0,0,0.015182,0.0029754,0.0079652,-0.10776,-0.27272,-9.7739,-0.59484,-0.74983,0.5531,32.932,-106.9,1375.6,4,85830,1
1.80E+05,-1.2778,178.12,88.368,0,0,0,0.017461,1.15E-05,0.0069657,-0.10515,-0.27427,-9.7677,-0.59342,-0.75118,0.54621,32.932,-106.9,1375.6,4,85830,1
1.80E+05,-1.2812,178.12,88.369,0,0,0,0.015811,-0.001424,0.0062713,-0.1008,-0.27879,-9.7688,-0.5929,-0.75071,0.54965,32.932,-106.9,1375.6,4,85830,1
1.80E+05,-1.2886,178.12,88.37,0,0,0,0.016976,0.00081062,0.0075227,-0.11138,-0.26336,-9.7655,-0.5953,-0.75085,0.55555,32.932,-106.9,1375.6,4,85830,1
1.80E+05,-1.2917,178.12,88.372,0,0,0,0.017234,0.0012796,0.0060393,-0.10331,-0.28647,-9.7495,-0.59443,-0.74778,0.54624,32.932,-106.9,1375.6,4,85824,1
1.80E+05,-1.2983,178.11,88.374,0,0,0,0.016937,-0.00024531,0.0070428,-0.10874,-0.26568,-9.7648,-0.59725,-0.75188,0.55506,32.932,-106.9,1375.6,4,85824,1
1.80E+05,-1.3005,178.11,88.375,0,0,0,0.015097,0.0005506,0.0066577,-0.094112,-0.28236,-9.7851,-0.59389,-0.74975,0.54917,32.932,-106.9,1375.6,4,85830,1
1.80E+05,-1.2605,178.1,88.502,0,0,0,0.016846,-0.00024121,0.0068122,-0.10337,-0.2759,-9.7694,-0.59336,-0.74979,0.55359,32.932,-106.9,1375.5,4,85830,1
1.80E+05,-1.2632,178.1,88.502,0,0,0,0.017483,0.00060834,0.0089539,-0.10984,-0.2758,-9.7614,-0.59389,-0.75073,0.54818,32.932,-106.9,1375.5,4,85827,1
1.80E+05,-1.2705,178.1,88.503,0,0,0,0.015794,0.0011194,0.0061495,-0.11502,-0.29525,-9.7676,-0.59141,-0.74777,0.55458,32.932,-106.9,1375.5,4,85827,1
1.80E+05,-1.2719,178.1,88.505,0,0,0,0.016004,0.00098795,0.0072958,-0.12312,-0.278,-9.7574,-0.59394,-0.74679,0.54723,32.932,-106.9,1375.5,4,85827,1
1.80E+05,-1.2746,178.1,88.505,0,0,0,0.016589,0.0009466,0.0075737,-0.11459,-0.29028,-9.7548,-0.58996,-0.74867,0.55113,32.932,-106.9,1375.5,4,85827,1
1.80E+05,-1.2838,178.1,88.508,0,0,0,0.014896,-0.00086855,0.0075789,-0.10376,-0.26821,-9.7656,-0.59381,-0.75179,0.55652,32.932,-106.9,1375.5,4,85827,1
1.80E+05,-1.2839,178.1,88.509,0,0,0,0.015111,0.0003688,0.0070738,-0.11481,-0.27066,-9.7466,-0.59488,-0.74929,0.54869,32.932,-106.9,1375.5,4,85827,1
1.80E+05,-1.2927,178.09,88.509,0,0,0,0.017707,0.00023991,0.0073852,-0.12089,-0.27992,-9.7575,-0.59044,-0.74918,0.55162,32.932,-106.9,1375.5,4,85825,1
1.80E+05,-1.2956,178.09,88.51,0,0,0,0.016606,0.0001207,0.0081392,-0.1127,-0.26594,-9.7674,-0.59243,-0.74873,0.54917,32.932,-106.9,1375.5,4,85825,1
1.80E+05,-1.2964,178.09,88.511,0,0,0,0.014687,0.00073463,0.0060605,-0.11832,-0.26308,-9.7662,-0.59343,-0.74777,0.5487,32.932,-106.9,1375.5,4,85823,1
1.80E+05,-1.3022,178.09,88.513,0,0,0,0.014676,0.0020716,0.0067348,-0.11272,-0.26563,-9.7566,-0.58991,-0.75019,0.55554,32.932,-106.9,1375.6,4,85823,1
1.80E+05,-1.304,178.09,88.514,0,0,0,0.017197,-0.00051875,0.0077063,-0.11187,-0.26101,-9.7578,-0.59341,-0.74731,0.55116,32.932,-106.9,1375.5,4,85828,1
1.80E+05,-1.3102,178.09,88.519,0,0,0,0.014179,2.98E-06,0.0056436,-0.11366,-0.25827,-9.7626,-0.58899,-0.7467,0.55311,32.932,-106.9,1375.6,4,85828,1
1.80E+05,-1.312,178.09,88.52,0,0,0,0.017112,0.0025425,0.0078129,-0.10606,-0.26383,-9.7609,-0.59094,-0.75016,0.54965,32.932,-106.9,1375.6,4,85825,1
1.80E+05,-1.2797,178.09,88.628,0,0,0,0.017037,-0.0014154,0.0056921,-0.12576,-0.2722,-9.7671,-0.59287,-0.74735,0.55656,32.932,-106.9,1375.5,4,85825,1
1.80E+05,-1.2817,178.09,88.629,0,0,0,0.016207,0.00063442,0.0073971,-0.10856,-0.27287,-9.7556,-0.59193,-0.75066,0.54817,32.932,-106.9,1375.5,4,85825,1
1.80E+05,-1.2831,178.08,88.629,0,0,0,0.015403,-0.0015458,0.0052033,-0.11669,-0.26376,-9.7689,-0.59188,-0.74975,0.55457,32.932,-106.9,1375.5,4,85825,1
1.80E+05,-1.2921,178.08,88.631,0,0,0,0.017331,-0.00080634,0.0070861,-0.1211,-0.27272,-9.7498,-0.59432,-0.74985,0.55654,32.932,-106.9,1375.5,4,85831,1
1.80E+05,-1.2935,178.08,88.632,0,0,0,0.014339,0.001099,0.0064434,-0.10554,-0.26271,-9.7719,-0.59339,-0.75024,0.55015,32.932,-106.9,1375.5,4,85831,1
1.80E+05,-1.2992,178.08,88.636,0,0,0,0.01801,0.00042096,0.00879,-0.11699,-0.2573,-9.7698,-0.59093,-0.74727,0.55458,32.932,-106.9,1375.5,4,85825,1
1.80E+05,-1.303,178.08,88.635,0,0,0,0.016375,0.00017509,0.0059413,-0.12291,-0.25552,-9.7734,-0.59191,-0.74875,0.55261,32.932,-106.9,1375.5,4,85825,1
1.80E+05,-1.3089,178.08,88.638,0,0,0,0.017564,0.0019159,0.0052428,-0.1091,-0.28616,-9.75,-0.58946,-0.7477,0.55359,32.932,-106.9,1375.5,4,85827,1
1.80E+05,-1.3129,178.08,88.641,0,0,0,0.016922,0.001267,0.0062337,-0.11376,-0.27146,-9.7627,-0.59144,-0.75017,0.54916,32.932,-106.9,1375.5,4,85827,1
1.80E+05,-1.3152,178.08,88.641,0,0,0,0.016757,0.00013784,0.0072038,-0.097274,-0.26827,-9.7581,-0.59147,-0.74625,0.54968,32.932,-106.9,1375.5,4,85828,1
1.80E+05,-1.3206,178.07,88.643,0,0,0,0.015936,0.00086538,0.0065437,-0.10934,-0.27467,-9.7694,-0.59679,-0.74748,0.55706,32.932,-106.9,1375.5,4,85828,1
1.80E+05,-1.324,178.07,88.643,0,0,0,0.017514,-5.16E-05,0.0082133,-0.12096,-0.27829,-9.7623,-0.59337,-0.74929,0.5531,32.932,-106.9,1375.5,4,85823,1
1.80E+05,-1.3311,178.07,88.647,0,0,0,0.017259,0.00089072,0.0044579,-0.11455,-0.27267,-9.7603,-0.59285,-0.74786,0.55802,32.932,-106.9,1375.6,4,85823,1
1.80E+05,-1.2822,178.07,88.777,0,0,0,0.014227,0.000301,0.0055013,-0.11614,-0.27669,-9.7717,-0.58993,-0.75113,0.5516,32.932,-106.9,1375.5,4,85827,1
1.80E+05,-1.2892,178.07,88.777,0,0,0,0.016532,0.0020355,0.0068849,-0.10342,-0.25963,-9.7788,-0.59433,-0.75032,0.55506,32.932,-106.9,1375.5,4,85827,1
1.80E+05,-1.2915,178.07,88.778,0,0,0,0.016316,0.0024799,0.0065518,-0.11743,-0.2672,-9.7789,-0.59242,-0.74874,0.55065,32.932,-106.9,1375.5,4,85825,1
1.80E+05,-1.2976,178.07,88.781,0,0,0,0.016534,0.00067353,0.005695,-0.12653,-0.2962,-9.7688,-0.59139,-0.7478,0.55704,32.932,-106.9,1375.5,4,85825,1
1.80E+05,-1.3001,178.07,88.783,0,0,0,0.015296,0.00049397,0.0065183,-0.11407,-0.27391,-9.7596,-0.59144,-0.74871,0.55064,32.932,-106.9,1375.5,4,85826,1
1.80E+05,-1.3013,178.07,88.785,0,0,0,0.015425,-0.00075754,0.0048434,-0.1078,-0.27023,-9.7599,-0.59441,-0.74829,0.5482,32.932,-106.9,1375.5,4,85826,1
1.80E+05,-1.3101,178.06,88.787,0,0,0,0.016677,-0.0011297,0.0070071,-0.11161,-0.27444,-9.7519,-0.59288,-0.74733,0.55508,32.932,-106.9,1375.5,4,85825,1
1.80E+05,-1.3125,178.06,88.788,0,0,0,0.016488,9.09E-05,0.0070563,-0.10621,-0.27092,-9.7565,-0.5919,-0.75021,0.55211,32.932,-106.9,1375.5,4,85825,1
1.81E+05,-1.3191,178.06,88.789,0,0,0,0.01519,-0.0004353,0.0069624,-0.1077,-0.27498,-9.763,-0.59286,-0.74979,0.55506,32.932,-106.9,1375.5,4,85830,1
1.81E+05,-1.3204,178.06,88.79,0,0,0,0.015377,0.00045486,0.0071494,-0.11638,-0.27983,-9.7512,-0.59287,-0.74977,0.55408,32.932,-106.9,1375.5,4,85830,1
1.81E+05,-1.323,178.06,88.79,0,0,0,0.016552,-0.00037644,0.0075905,-0.10154,-0.26787,-9.7618,-0.59042,-0.75018,0.55358,32.932,-106.9,1375.5,4,85828,1
1.81E+05,-1.3304,178.06,88.791,0,0,0,0.016779,-0.00093486,0.0091543,-0.1074,-0.26206,-9.7699,-0.59728,-0.7504,0.55409,32.932,-106.9,1375.5,4,85828,1
1.81E+05,-1.3338,178.06,88.792,0,0,0,0.01673,0.0020321,0.0049332,-0.11056,-0.25859,-9.7508,-0.59389,-0.7483,0.55066,32.932,-106.9,1375.5,4,85834,1
1.81E+05,-1.2971,178.05,88.902,0,0,0,0.015283,0.0010751,0.0070406,-0.10891,-0.26812,-9.7728,-0.59432,-0.74887,0.55704,32.932,-106.9,1375.5,4,85834,1
1.81E+05,-1.2982,178.05,88.902,0,0,0,0.015395,0.0010409,0.0053631,-0.10823,-0.2525,-9.7603,-0.59243,-0.74583,0.55313,32.932,-106.9,1375.5,4,85824,1
1.81E+05,-1.3068,178.05,88.906,0,0,0,0.015998,-0.0011301,0.0057535,-0.10028,-0.2742,-9.7589,-0.59241,-0.75021,0.55014,32.932,-106.9,1375.5,4,85824,1
1.81E+05,-1.3089,178.05,88.907,0,0,0,0.016237,0.00012964,0.0072712,-0.0937,-0.27076,-9.7702,-0.59343,-0.7468,0.54919,32.932,-106.9,1375.5,4,85826,1
1.81E+05,-1.3165,178.05,88.909,0,0,0,0.015166,-0.00016224,0.0074735,-0.12664,-0.25879,-9.7564,-0.59143,-0.74824,0.55212,32.932,-106.9,1375.5,4,85826,1
1.81E+05,-1.3177,178.05,88.909,0,0,0,0.015468,0.001698,0.0079287,-0.10109,-0.26646,-9.755,-0.5919,-0.75118,0.55062,32.932,-106.9,1375.5,4,85829,1
1.81E+05,-1.3196,178.05,88.91,0,0,0,0.015269,-0.00042226,0.0062032,-0.11678,-0.28888,-9.7737,-0.59342,-0.74682,0.55116,32.932,-106.9,1375.5,4,85829,1
1.81E+05,-1.3284,178.04,88.916,0,0,0,0.016995,-0.00044648,0.0061782,-0.12778,-0.25792,-9.7664,-0.59236,-0.74833,0.55802,32.932,-106.9,1375.5,4,85827,1
1.81E+05,-1.3305,178.04,88.915,0,0,0,0.016364,-0.00049565,0.0071885,-0.10728,-0.26993,-9.7743,-0.59192,-0.74922,0.55064,32.932,-106.9,1375.5,4,85827,1
1.81E+05,-1.3375,178.04,88.919,0,0,0,0.016093,0.00041202,0.0047991,-0.11403,-0.27006,-9.7704,-0.59239,-0.74926,0.5531,32.932,-106.9,1375.5,4,85827,1
1.81E+05,-1.3402,178.04,88.921,0,0,0,0.016788,0.00050589,0.0068845,-0.10859,-0.27049,-9.7687,-0.59391,-0.74683,0.55067,32.932,-106.9,1375.5,4,85827,1
1.81E+05,-1.3437,178.04,88.921,0,0,0,0.017706,-0.00032876,0.0067512,-0.10454,-0.26247,-9.7563,-0.59484,-0.74934,0.55311,32.932,-106.9,1375.5,4,85832,1
1.81E+05,-1.3492,178.04,88.925,0,0,0,0.015671,6.07E-05,0.0057219,-0.1042,-0.26096,-9.7752,-0.59285,-0.74931,0.55654,32.932,-106.9,1375.5,4,85832,1
1.81E+05,-1.3524,178.04,88.927,0,0,0,0.017272,0.00057071,0.0058169,-0.11674,-0.2625,-9.7657,-0.59389,-0.74831,0.55164,32.932,-106.9,1375.5,4,85829,1
1.81E+05,-1.3076,178.03,89.054,0,0,0,0.017078,-0.00051837,0.0082629,-0.11501,-0.27606,-9.759,-0.59191,-0.74585,0.55656,32.932,-106.9,1375.5,4,85829,1
1.81E+05,-1.31,178.03,89.052,0,0,0,0.014431,0.00063069,0.0079127,-0.10992,-0.26964,-9.7685,-0.59443,-0.74778,0.54624,32.932,-106.9,1375.5,4,85823,1
1.81E+05,-1.3125,178.03,89.054,0,0,0,0.014771,0.00063404,0.0075875,-0.12717,-0.27251,-9.7659,-0.59336,-0.7493,0.55458,32.932,-106.9,1375.5,4,85823,1
1.81E+05,-1.3153,178.03,89.056,0,0,0,0.016285,0.00029802,0.0051247,-0.12193,-0.27238,-9.7635,-0.59142,-0.74921,0.55162,32.932,-106.9,1375.5,4,85834,1
1.81E+05,-1.3231,178.03,89.057,0,0,0,0.015908,-0.00031795,0.0072801,-0.10343,-0.27699,-9.7589,-0.58946,-0.74819,0.55359,32.932,-106.9,1375.5,4,85834,1
1.81E+05,-1.3252,178.03,89.058,0,0,0,0.015436,0.0010617,0.0068447,-0.11588,-0.26659,-9.7504,-0.59342,-0.74923,0.5477,32.932,-106.9,1375.5,4,85836,1
1.81E+05,-1.3278,178.03,89.059,0,0,0,0.017195,0.00037774,0.0070455,-0.10372,-0.27273,-9.7755,-0.59438,-0.74881,0.55115,32.932,-106.9,1375.5,4,85836,1
1.81E+05,-1.3347,178.03,89.063,0,0,0,0.013719,-0.00050757,0.006854,-0.10495,-0.2704,-9.771,-0.59141,-0.74826,0.55409,32.932,-106.9,1375.5,4,85820,1
1.81E+05,-1.335,178.03,89.062,0,0,0,0.016516,0.00070706,0.0089223,-0.11833,-0.26499,-9.7655,-0.59242,-0.75019,0.54867,32.932,-106.9,1375.5,4,85820,1
1.81E+05,-1.3426,178.03,89.065,0,0,0,0.015402,0.00081584,0.005489,-0.11091,-0.2764,-9.7672,-0.59334,-0.74933,0.55654,32.932,-106.9,1375.5,4,85829,1
1.81E+05,-1.3447,178.03,89.066,0,0,0,0.017327,0.00062287,0.0080692,-0.11903,-0.27159,-9.7692,-0.59192,-0.75116,0.54866,32.932,-106.9,1375.5,4,85829,1
1.81E+05,-1.3481,178.02,89.066,0,0,0,0.016195,-0.00085887,0.0072816,-0.11604,-0.27202,-9.7677,-0.59537,-0.74882,0.54919,32.932,-106.9,1375.5,4,85826,1
1.81E+05,-1.3545,178.02,89.069,0,0,0,0.015812,-0.00076275,0.0077074,-0.11805,-0.27394,-9.7553,-0.59337,-0.7493,0.55359,32.932,-106.9,1375.5,4,85826,1
1.81E+05,-1.356,178.02,89.069,0,0,0,0.015538,-0.00066701,0.0065727,-0.12201,-0.28578,-9.7669,-0.59292,-0.74874,0.54918,32.932,-106.9,1375.5,4,85822,1
1.81E+05,-1.3193,178.02,89.175,0,0,0,0.017322,0.00103,0.0078553,-0.11515,-0.26421,-9.7691,-0.59531,-0.74841,0.55705,32.932,-106.9,1375.5,4,85822,1
1.81E+05,-1.3225,178.02,89.175,0,0,0,0.017109,0.00029728,0.0070685,-0.1187,-0.27012,-9.7751,-0.59587,-0.74689,0.55068,32.932,-106.9,1375.5,4,85829,1
1.81E+05,-1.3313,178.01,89.176,0,0,0,0.016355,-0.0010038,0.007884,-0.11176,-0.27696,-9.7667,-0.59293,-0.74438,0.55363,32.932,-106.9,1375.5,4,85829,1
1.81E+05,-1.3332,178.01,89.178,0,0,0,0.016831,0.00039674,0.0050968,-0.12266,-0.27128,-9.7672,-0.61518,-0.7527,0.57919,32.932,-106.9,1375.5,4,85837,1
1.81E+05,-1.3346,178.01,89.182,0,0,0,0.014017,0.00064336,0.0050778,-0.1164,-0.26697,-9.7703,-0.60757,-0.7454,0.56105,32.932,-106.9,1375.5,4,85837,1
1.81E+05,-1.3416,178.01,89.181,0,0,0,0.017608,0.0012372,0.0065127,-0.10277,-0.26701,-9.767,-0.5909,-0.74924,0.55555,32.932,-106.9,1375.5,4,85831,1
1.81E+05,-1.3458,178.01,89.183,0,0,0,0.018213,0.0019025,0.0060177,-0.1049,-0.27212,-9.7709,-0.59439,-0.74831,0.55066,32.932,-106.9,1375.5,4,85831,1
1.81E+05,-1.3519,178.01,89.187,0,0,0,0.015999,-0.00036489,0.0055788,-0.089977,-0.28472,-9.7646,-0.5914,-0.74779,0.55655,32.932,-106.9,1375.5,4,85837,1
1.81E+05,-1.3531,178.01,89.188,0,0,0,0.014992,0.00077039,0.0073546,-0.1017,-0.27562,-9.7571,-0.59141,-0.75117,0.55111,32.932,-106.9,1375.5,4,85837,1
1.81E+05,-1.3626,178.01,89.189,0,0,0,0.016492,-0.00063703,0.0071734,-0.11919,-0.27329,-9.7655,-0.59236,-0.75027,0.55604,32.932,-106.9,1375.5,4,85834,1
1.81E+05,-1.3637,178.01,89.19,0,0,0,0.015703,0.00027642,0.0059264,-0.11385,-0.28168,-9.7576,-0.59235,-0.7527,0.55356,32.932,-106.9,1375.5,4,85834,1
1.81E+05,-1.371,178,89.194,0,0,0,0.016831,-0.00033583,0.0075767,-0.11062,-0.26849,-9.771,-0.59287,-0.74977,0.55359,32.932,-106.9,1375.5,4,85831,1
1.81E+05,-1.3747,178,89.194,0,0,0,0.017616,0.0013191,0.0070425,-0.10533,-0.27445,-9.76,-0.59045,-0.75112,0.54915,32.932,-106.9,1375.5,4,85831,1
1.81E+05,-1.3216,178.01,89.328,0,0,0,0.016712,0.00093356,0.0059185,-0.11836,-0.28624,-9.7745,-0.5944,-0.74685,0.55116,32.932,-106.9,1375.5,4,85828,1
1.81E+05,-1.3271,178.01,89.329,0,0,0,0.016285,0.00097826,0.0063883,-0.12119,-0.27047,-9.7695,-0.59187,-0.74928,0.55654,32.932,-106.9,1375.5,4,85828,1
1.81E+05,-1.3304,178.01,89.331,0,0,0,0.017581,-0.00085439,0.0056041,-0.1088,-0.26194,-9.7647,-0.59392,-0.74827,0.5482,32.932,-106.9,1375.5,4,85828,1
1.81E+05,-1.3382,178,89.334,0,0,0,0.015455,0.00010952,0.0063265,-0.12283,-0.27195,-9.7524,-0.59337,-0.74833,0.55507,32.932,-106.9,1375.5,4,85828,1
1.81E+05,-1.3385,178,89.335,0,0,0,0.01466,0.00076778,0.0066964,-0.098323,-0.28087,-9.7719,-0.59484,-0.74983,0.55359,32.932,-106.9,1375.5,4,85831,1
1.81E+05,-1.3402,178,89.335,0,0,0,0.016156,0.00012182,0.0080662,-0.12225,-0.2807,-9.7678,-0.59291,-0.75021,0.54867,32.932,-106.9,1375.5,4,85831,1
1.81E+05,-1.3453,178,89.338,0,0,0,0.015814,0.00088066,0.0069363,-0.1062,-0.2775,-9.7589,-0.59386,-0.7498,0.5531,32.932,-106.9,1375.5,4,85835,1
1.81E+05,-1.3485,178,89.339,0,0,0,0.016674,-0.00051465,0.0063816,-0.11131,-0.27294,-9.7694,-0.59098,-0.7477,0.54869,32.932,-106.9,1375.5,4,85835,1
1.82E+05,-1.3531,178,89.34,0,0,0,0.016375,-0.0002021,0.0072779,-0.11053,-0.26069,-9.7645,-0.59239,-0.7483,0.55507,32.932,-106.9,1375.5,4,85827,1
1.82E+05,-1.3559,178,89.341,0,0,0,0.01487,-0.0017384,0.0073137,-0.10762,-0.28183,-9.7622,-0.5919,-0.74925,0.55359,32.932,-106.9,1375.5,4,85827,1
1.82E+05,-1.364,178,89.344,0,0,0,0.016179,0.0024877,0.0071047,-0.11372,-0.27962,-9.7458,-0.59388,-0.74735,0.5541,32.932,-106.9,1375.5,4,85829,1
1.82E+05,-1.365,178,89.345,0,0,0,0.015464,0.0015628,0.007542,-0.12074,-0.2718,-9.7589,-0.59384,-0.75273,0.55209,32.932,-106.9,1375.5,4,85829,1
1.82E+05,-1.3667,178,89.346,0,0,0,0.016161,0.00045411,0.0062248,-0.11581,-0.27014,-9.7653,-0.59436,-0.75029,0.55162,32.932,-106.9,1375.5,4,85832,1
1.82E+05,-1.3285,178,89.457,0,0,0,0.016902,0.00067167,0.0058776,-0.12358,-0.27177,-9.7716,-0.58993,-0.74823,0.55605,32.932,-106.9,1375.5,4,85832,1
1.82E+05,-1.332,178,89.457,0,0,0,0.017666,0.00032634,0.007393,-0.11156,-0.28857,-9.7633,-0.59387,-0.75027,0.55113,32.932,-106.9,1375.5,4,85833,1
1.82E+05,-1.3386,178,89.459,0,0,0,0.016485,0.00017732,0.004922,-0.11536,-0.25902,-9.7654,-0.59335,-0.74883,0.55605,32.932,-106.9,1375.5,4,85833,1
1.82E+05,-1.3413,178,89.461,0,0,0,0.016312,1.15E-05,0.0080219,-0.12099,-0.2737,-9.7679,-0.59095,-0.7487,0.55064,32.932,-106.9,1375.5,4,85828,1
1.82E+05,-1.3468,178,89.463,0,0,0,0.014345,0.00023842,0.0072056,-0.12889,-0.2604,-9.7461,-0.59088,-0.75023,0.55652,32.932,-106.9,1375.5,4,85828,1
1.82E+05,-1.348,178,89.463,0,0,0,0.016923,0.00075139,0.0064628,-0.097704,-0.27494,-9.7566,-0.59296,-0.74822,0.54623,32.932,-106.9,1375.5,4,85830,1
1.82E+05,-1.3575,177.99,89.467,0,0,0,0.016805,-0.0014471,0.0056954,-0.12198,-0.27148,-9.7586,-0.59338,-0.74735,0.55508,32.932,-106.9,1375.5,4,85830,1
1.82E+05,-1.3594,177.99,89.468,0,0,0,0.015311,0.0017092,0.0067277,-0.1033,-0.25977,-9.758,-0.59245,-0.74725,0.5487,32.932,-106.9,1375.5,4,85829,1
1.82E+05,-1.36,177.99,89.468,0,0,0,0.014996,-0.00041891,0.0075044,-0.11514,-0.27255,-9.7534,-0.59042,-0.74872,0.55457,32.932,-106.9,1375.5,4,85829,1
1.82E+05,-1.3668,177.99,89.468,0,0,0,0.016425,0.00092313,0.0074448,-0.11282,-0.26599,-9.7491,-0.65699,-0.69172,0.58136,32.932,-106.9,1375.5,4,85830,1
1.82E+05,-1.3692,177.99,89.47,0,0,0,0.015562,-0.00062305,0.0068018,-0.11143,-0.27638,-9.7503,-0.59431,-0.75082,0.55604,32.932,-106.9,1375.5,4,85830,1
1.82E+05,-1.3764,177.99,89.471,0,0,0,0.017797,0.001191,0.0091882,-0.1122,-0.2896,-9.7549,-0.54712,-0.75677,0.56072,32.932,-106.9,1375.5,4,85830,1
1.82E+05,-1.3803,177.98,89.471,0,0,0,0.016942,-0.00030082,0.0057856,-0.12415,-0.27484,-9.7679,-0.59287,-0.74832,0.55556,32.932,-106.9,1375.5,4,85830,1
1.82E+05,-1.3818,177.98,89.476,0,0,0,0.015544,0.0011142,0.0041386,-0.10795,-0.26518,-9.7786,-0.54444,-0.78555,0.55358,32.932,-106.9,1375.5,4,85826,1
1.82E+05,-1.3331,177.99,89.611,0,0,0,0.016795,-0.00093449,0.0050986,-0.10736,-0.26732,-9.7546,-0.59337,-0.7459,0.55706,32.932,-106.9,1375.5,4,85826,1
1.82E+05,-1.3362,177.99,89.612,0,0,0,0.017862,0.0012256,0.0073915,-0.11115,-0.27774,-9.757,-0.59192,-0.74728,0.55312,32.932,-106.9,1375.5,4,85832,1
1.82E+05,-1.3447,177.98,89.614,0,0,0,0.015884,-0.00058059,0.0061506,-0.11955,-0.25845,-9.7618,-0.65294,-0.65192,0.58661,32.932,-106.9,1375.5,4,85832,1
1.82E+05,-1.3454,177.98,89.616,0,0,0,0.016152,0.00019781,0.0067005,-0.11586,-0.27153,-9.7696,-0.59143,-0.74776,0.55311,32.932,-106.9,1375.5,4,85830,1
1.82E+05,-1.3518,177.98,89.618,0,0,0,0.016523,2.50E-05,0.0078989,-0.12223,-0.27791,-9.7485,-0.54371,-0.8047,0.55832,32.932,-106.9,1375.5,4,85830,1
1.82E+05,-1.3551,177.98,89.618,0,0,0,0.017608,0.00092685,0.006788,-0.10429,-0.27025,-9.7596,-0.58743,-0.75208,0.556,32.932,-106.9,1375.5,4,85826,1
1.82E+05,-1.3639,177.98,89.623,0,0,0,0.015402,-0.00058431,0.0057509,-0.10154,-0.2653,-9.7662,-0.59136,-0.7488,0.55899,32.932,-106.9,1375.5,4,85826,1
1.82E+05,-1.364,177.98,89.624,0,0,0,0.016053,0.0014864,0.0074407,-0.094,-0.2749,-9.7615,-0.59482,-0.74985,0.55507,32.932,-106.9,1375.5,4,85802,1
1.82E+05,-1.3678,177.98,89.625,0,0,0,0.01837,0.00034161,0.0057908,-0.10912,-0.27689,-9.7637,-0.59242,-0.74729,0.55213,32.932,-106.9,1375.5,4,85802,1
